"","Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP"
"5929","201212070SAS","HOU","Terrence Jones","joneste01","7:31",4,5,0.8,1,1,1,0,0,NA,0,3,3,2,0,0,0,0,9,6,NA,1
"5930","201212070SAS","HOU","Cole Aldrich","aldrico01","7:31",1,2,0.5,0,0,NA,0,0,NA,1,2,3,1,0,1,1,2,2,6,NA,1
"5931","201212070SAS","HOU","Donatas Motiejunas","motiedo01","1:26",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,2,NA,1
"5932","201212070SAS","SAS","Gary Neal","nealga01","25:41:00",6,11,0.545,0,4,0,0,0,NA,0,0,0,2,1,0,0,1,12,15,NA,1
"5933","201212070SAS","SAS","Tony Parker","parketo01","25:11:00",7,9,0.778,0,0,NA,3,3,1,0,1,1,7,1,1,2,0,17,10,NA,1
"5934","201212070SAS","SAS","Tim Duncan","duncati01","23:22",6,13,0.462,0,0,NA,0,0,NA,2,10,12,3,0,2,1,1,12,12,NA,1
"5935","201212070SAS","SAS","DeJuan Blair","blairde01","20:19",3,5,0.6,0,0,NA,2,2,1,1,4,5,1,1,0,2,2,8,8,NA,1
"5936","201212070SAS","SAS","Danny Green","greenda02","17:47",2,6,0.333,2,5,0.4,0,0,NA,0,3,3,1,3,2,2,0,6,11,NA,1
"5937","201212070SAS","SAS","Nando De Colo","decolna01","20:48",3,6,0.5,1,2,0.5,0,0,NA,0,4,4,5,1,0,2,1,7,7,NA,1
"5938","201212070SAS","SAS","Manu Ginobili","ginobma01","19:52",4,8,0.5,0,2,0,4,4,1,0,5,5,3,1,0,1,2,12,22,NA,1
"5939","201212070SAS","SAS","Tiago Splitter","splitti01","19:41",6,7,0.857,0,0,NA,3,4,0.75,2,4,6,2,0,1,2,1,15,24,NA,1
"5940","201212070SAS","SAS","Patrick Mills","millspa02","18:40",5,8,0.625,2,4,0.5,0,0,NA,0,3,3,0,1,0,2,0,12,-1,NA,1
"5941","201212070SAS","SAS","Boris Diaw","diawbo01","16:36",1,3,0.333,0,0,NA,0,0,NA,0,4,4,5,1,0,1,1,2,19,NA,1
"5942","201212070SAS","SAS","James Anderson","anderja01","14:00",1,3,0.333,0,1,0,0,0,NA,0,3,3,1,0,1,1,0,2,-3,NA,1
"5943","201212070SAS","SAS","Matt Bonner","bonnema01","9:52",2,4,0.5,1,2,0.5,0,0,NA,1,3,4,0,0,0,0,0,5,-8,NA,1
"5944","201212070SAS","SAS","Cory Joseph","josepco01","8:11",2,4,0.5,0,0,NA,0,0,NA,0,0,0,3,0,0,1,1,4,-6,NA,1
"5945","201212070UTA","TOR","DeMar DeRozan","derozde01","33:31:00",5,15,0.333,0,2,0,7,7,1,1,4,5,2,0,0,2,2,17,-21,NA,1
"5946","201212070UTA","TOR","Andrea Bargnani","bargnan01","33:27:00",8,15,0.533,1,3,0.333,3,4,0.75,0,8,8,0,0,2,3,2,20,-20,NA,1
"5947","201212070UTA","TOR","Mickael Pietrus","pietrmi01","29:50:00",4,7,0.571,4,5,0.8,1,2,0.5,2,2,4,0,1,3,3,1,13,-21,NA,1
"5948","201212070UTA","TOR","Kyle Lowry","lowryky01","29:20:00",3,10,0.3,0,4,0,4,6,0.667,1,2,3,4,1,0,2,5,10,-11,NA,1
"5949","201212070UTA","TOR","Jonas Valanciunas","valanjo01","19:58",1,2,0.5,0,0,NA,4,4,1,2,2,4,0,0,0,2,5,6,-24,NA,1
"5950","201212070UTA","TOR","Jose Calderon","caldejo01","23:40",1,4,0.25,0,2,0,5,6,0.833,1,3,4,3,1,0,1,2,7,-22,NA,1
"5951","201212070UTA","TOR","Terrence Ross","rosste01","19:24",2,7,0.286,0,2,0,0,0,NA,1,2,3,1,0,2,0,2,4,-21,NA,1
"5952","201212070UTA","TOR","Amir Johnson","johnsam01","19:15",4,8,0.5,0,0,NA,2,2,1,3,1,4,0,1,0,0,3,10,6,NA,1
"5953","201212070UTA","TOR","John Lucas","lucasjo02","12:22",4,8,0.5,1,3,0.333,0,0,NA,1,2,3,1,1,0,0,1,9,-9,NA,1
"5954","201212070UTA","TOR","Ed Davis","davised01","9:37",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,2,0,-12,NA,1
"5955","201212070UTA","TOR","Linas Kleiza","kleizli01","5:52",1,5,0.2,1,3,0.333,0,0,NA,0,1,1,1,0,0,0,1,3,-2,NA,1
"5956","201212070UTA","TOR","Aaron Gray","grayaa01","3:44",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,2,2,0,-3,NA,1
"5957","201212070UTA","UTA","Enes Kanter","kanteen01","34:33:00",7,16,0.438,0,0,NA,4,5,0.8,4,4,8,0,0,1,1,3,18,15,NA,1
"5958","201212070UTA","UTA","Marvin Williams","willima02","27:34:00",5,10,0.5,3,5,0.6,1,1,1,1,3,4,0,1,0,0,2,14,10,NA,1
"5959","201212070UTA","UTA","Paul Millsap","millspa01","26:05:00",7,16,0.438,0,0,NA,6,10,0.6,3,7,10,5,3,0,1,2,20,23,NA,1
"5960","201212070UTA","UTA","Mo Williams","willima01","24:29:00",4,7,0.571,2,4,0.5,1,1,1,2,2,4,10,0,0,2,2,11,9,NA,1
"5961","201212070UTA","UTA","Randy Foye","foyera01","23:03",5,11,0.455,3,6,0.5,0,0,NA,0,2,2,2,0,3,1,2,13,3,NA,1
"5962","201212070UTA","UTA","DeMarre Carroll","carrode01","27:17:00",4,6,0.667,3,3,1,0,0,NA,2,6,8,2,1,2,1,3,11,28,NA,1
"5963","201212070UTA","UTA","Jeremy Evans","evansje01","23:02",2,2,1,0,0,NA,6,8,0.75,1,4,5,1,0,1,1,4,10,13,NA,1
"5964","201212070UTA","UTA","Gordon Hayward","haywago01","22:34",4,10,0.4,1,2,0.5,8,8,1,0,3,3,3,1,0,1,1,17,32,NA,1
"5965","201212070UTA","UTA","Jamaal Tinsley","tinslja01","15:38",2,5,0.4,1,2,0.5,0,0,NA,1,2,3,4,3,0,2,4,5,19,NA,1
"5966","201212070UTA","UTA","Earl Watson","watsoea01","7:53",2,3,0.667,0,0,NA,2,2,1,0,3,3,4,0,1,1,2,6,4,NA,1
"5967","201212070UTA","UTA","Alec Burks","burksal01","7:53",3,5,0.6,0,1,0,0,0,NA,1,0,1,0,1,0,0,1,6,4,NA,1
"5968","201212080BOS","PHI","Jrue Holiday","holidjr01","41:02:00",4,13,0.308,1,4,0.25,2,2,1,2,3,5,8,0,0,2,3,11,-5,NA,1
"5969","201212080BOS","PHI","Evan Turner","turneev01","40:13:00",6,16,0.375,1,3,0.333,0,0,NA,1,2,3,3,0,0,1,3,13,-8,NA,1
"5970","201212080BOS","PHI","Thaddeus Young","youngth01","34:38:00",9,15,0.6,0,0,NA,4,6,0.667,0,3,3,1,1,1,1,4,22,-9,NA,1
"5971","201212080BOS","PHI","Jason Richardson","richaja01","28:17:00",2,7,0.286,2,5,0.4,2,2,1,1,2,3,0,1,0,2,2,8,-16,NA,1
"5972","201212080BOS","PHI","Lavoy Allen","allenla01","22:26",2,8,0.25,0,0,NA,0,0,NA,4,5,9,2,1,0,1,1,4,-5,NA,1
"5973","201212080BOS","PHI","Spencer Hawes","hawessp01","29:26:00",3,7,0.429,0,1,0,0,0,NA,2,6,8,1,0,2,0,5,6,-11,NA,1
"5974","201212080BOS","PHI","Dorell Wright","wrighdo01","19:47",2,5,0.4,0,2,0,0,0,NA,1,0,1,0,0,0,1,1,4,2,NA,1
"5975","201212080BOS","PHI","Maalik Wayns","waynsma01","10:19",2,4,0.5,0,1,0,3,4,0.75,0,1,1,1,1,0,0,0,7,-3,NA,1
"5976","201212080BOS","PHI","Arnett Moultrie","moultar01","8:10",1,2,0.5,0,0,NA,2,2,1,1,2,3,0,0,0,0,0,4,-3,NA,1
"5977","201212080BOS","PHI","Damien Wilkins","wilkida02","5:42",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-7,NA,1
"5978","201212080BOS","BOS","Rajon Rondo","rondora01","35:57:00",3,6,0.5,0,2,0,1,3,0.333,2,7,9,11,3,0,4,2,7,22,NA,1
"5979","201212080BOS","BOS","Paul Pierce","piercpa01","32:35:00",5,11,0.455,0,2,0,3,4,0.75,0,3,3,9,1,0,1,1,13,14,NA,1
"5980","201212080BOS","BOS","Brandon Bass","bassbr01","31:56:00",5,8,0.625,0,0,NA,0,0,NA,1,3,4,0,0,0,1,3,10,12,NA,1
"5981","201212080BOS","BOS","Jason Terry","terryja01","27:46:00",3,9,0.333,2,5,0.4,1,2,0.5,0,1,1,0,0,0,1,0,9,3,NA,1
"5982","201212080BOS","BOS","Kevin Garnett","garneke01","23:26",9,11,0.818,0,0,NA,1,1,1,0,0,0,2,1,0,1,2,19,15,NA,1
"5983","201212080BOS","BOS","Jeff Green","greenje02","22:45",7,12,0.583,1,1,1,1,1,1,0,0,0,1,0,0,2,2,16,3,NA,1
"5984","201212080BOS","BOS","Jared Sullinger","sullija01","22:23",3,8,0.375,0,1,0,1,1,1,3,6,9,0,0,0,0,3,7,4,NA,1
"5985","201212080BOS","BOS","Courtney Lee","leeco01","20:36",1,3,0.333,1,2,0.5,0,0,NA,0,2,2,2,0,0,1,0,3,1,NA,1
"5986","201212080BOS","BOS","Chris Wilcox","wilcoch01","18:10",4,5,0.8,0,0,NA,0,0,NA,1,2,3,0,1,2,0,4,8,-5,NA,1
"5987","201212080BOS","BOS","Leandro Barbosa","barbole01","4:26",0,2,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,2,0,-4,NA,1
"5988","201212080CHA","SAS","Tony Parker","parketo01","25:34:00",10,12,0.833,1,1,1,1,1,1,0,2,2,9,2,0,0,0,22,21,NA,1
"5989","201212080CHA","SAS","Danny Green","greenda02","24:09:00",8,10,0.8,7,9,0.778,0,0,NA,0,4,4,1,1,1,1,0,23,27,NA,1
"5990","201212080CHA","SAS","Boris Diaw","diawbo01","23:41",2,4,0.5,0,0,NA,0,0,NA,0,5,5,4,0,0,1,3,4,28,NA,1
"5991","201212080CHA","SAS","Tim Duncan","duncati01","23:38",5,9,0.556,0,0,NA,1,2,0.5,0,2,2,2,1,3,2,1,11,13,NA,1
"5992","201212080CHA","SAS","Gary Neal","nealga01","19:40",2,6,0.333,1,3,0.333,0,0,NA,0,1,1,2,1,0,1,3,5,4,NA,1
"5993","201212080CHA","SAS","Nando De Colo","decolna01","25:44:00",3,10,0.3,2,6,0.333,2,2,1,2,6,8,6,0,1,3,2,10,8,NA,1
"5994","201212080CHA","SAS","Matt Bonner","bonnema01","20:20",3,9,0.333,1,3,0.333,2,2,1,3,4,7,1,1,0,0,4,9,6,NA,1
"5995","201212080CHA","SAS","Manu Ginobili","ginobma01","18:34",4,7,0.571,3,5,0.6,0,0,NA,0,4,4,7,0,0,0,4,11,23,NA,1
"5996","201212080CHA","SAS","Tiago Splitter","splitti01","16:22",4,7,0.571,0,1,0,2,2,1,2,4,6,2,0,0,0,0,10,13,NA,1
"5997","201212080CHA","SAS","Patrick Mills","millspa02","15:38",5,10,0.5,3,5,0.6,0,0,NA,0,1,1,1,0,0,0,2,13,0,NA,1
"5998","201212080CHA","SAS","James Anderson","anderja01","14:42",2,3,0.667,1,1,1,3,4,0.75,1,1,2,1,1,0,0,3,8,7,NA,1
"5999","201212080CHA","SAS","Cory Joseph","josepco01","12:00",2,3,0.667,0,0,NA,2,2,1,1,2,3,2,0,0,3,0,6,0,NA,1
"6000","201212080CHA","CHA","Bismack Biyombo","biyombi01","33:29:00",1,3,0.333,0,0,NA,2,4,0.5,2,6,8,0,0,2,1,2,4,-9,NA,1
"6001","201212080CHA","CHA","Jeff Taylor","tayloje03","31:59:00",5,7,0.714,0,1,0,0,0,NA,1,1,2,1,0,1,3,2,10,-17,NA,1
"6002","201212080CHA","CHA","Kemba Walker","walkeke02","31:07:00",9,18,0.5,3,4,0.75,2,3,0.667,0,0,0,3,1,0,1,2,23,-11,NA,1
"6003","201212080CHA","CHA","Michael Kidd-Gilchrist","kiddgmi01","25:55:00",4,7,0.571,0,0,NA,0,0,NA,1,4,5,6,0,3,2,1,8,-4,NA,1
"6004","201212080CHA","CHA","DeSagana Diop","diopde01","9:01",0,1,0,0,0,NA,0,1,0,0,2,2,1,0,0,1,0,0,-1,NA,1
"6005","201212080CHA","CHA","Gerald Henderson","hendege02","25:36:00",5,10,0.5,1,1,1,2,4,0.5,0,1,1,0,2,1,0,3,13,-27,NA,1
"6006","201212080CHA","CHA","Ramon Sessions","sessira01","23:45",4,12,0.333,0,0,NA,4,4,1,0,0,0,4,1,0,0,0,12,-22,NA,1
"6007","201212080CHA","CHA","Byron Mullens","mulleby01","14:19",1,5,0.2,1,5,0.2,4,4,1,1,3,4,0,0,0,2,2,7,-20,NA,1
"6008","201212080CHA","CHA","Ben Gordon","gordobe01","11:09",2,3,0.667,0,0,NA,2,3,0.667,0,0,0,0,1,0,0,0,6,-19,NA,1
"6009","201212080CHA","CHA","Brendan Haywood","haywobr01","10:17",0,1,0,0,0,NA,1,2,0.5,1,3,4,0,0,0,0,1,1,-13,NA,1
"6010","201212080CHA","CHA","Reggie Williams","willire02","9:36",2,4,0.5,1,3,0.333,0,0,NA,0,1,1,0,0,0,1,0,5,-3,NA,1
"6011","201212080CHA","CHA","Hakim Warrick","warriha01","8:00",1,2,0.5,0,0,NA,4,4,1,0,2,2,2,0,0,0,2,6,-4,NA,1
"6012","201212080CHA","CHA","Cory Higgins","higgico01","5:47",3,6,0.5,0,1,0,1,2,0.5,1,0,1,1,1,0,0,1,7,0,NA,1
"6013","201212080CHI","NYK","Raymond Felton","feltora01","37:44:00",9,30,0.3,1,3,0.333,8,9,0.889,2,3,5,5,2,0,2,1,27,-12,NA,1
"6014","201212080CHI","NYK","Tyson Chandler","chandty01","36:40:00",4,8,0.5,0,0,NA,6,9,0.667,9,9,18,1,1,1,2,5,14,-7,NA,1
"6015","201212080CHI","NYK","Jason Kidd","kiddja01","28:58:00",2,7,0.286,2,4,0.5,0,0,NA,1,3,4,2,1,1,3,0,6,-15,NA,1
"6016","201212080CHI","NYK","Ronnie Brewer","brewero02","16:23",0,5,0,0,1,0,0,0,NA,1,1,2,0,2,0,0,0,0,0,NA,1
"6017","201212080CHI","NYK","Kurt Thomas","thomaku01","16:11",3,4,0.75,0,0,NA,0,0,NA,0,3,3,1,1,1,0,2,6,3,NA,1
"6018","201212080CHI","NYK","J.R. Smith","smithjr01","34:57:00",4,14,0.286,2,8,0.25,5,6,0.833,1,1,2,1,0,2,5,5,15,-14,NA,1
"6019","201212080CHI","NYK","Steve Novak","novakst01","30:44:00",1,4,0.25,1,3,0.333,4,4,1,0,3,3,1,1,0,0,1,7,-4,NA,1
"6020","201212080CHI","NYK","Rasheed Wallace","wallara01","15:43",2,6,0.333,2,4,0.5,0,0,NA,0,3,3,0,2,1,2,0,6,-5,NA,1
"6021","201212080CHI","NYK","James White","whiteja02","12:24",2,3,0.667,0,0,NA,0,0,NA,0,0,0,1,0,0,0,2,4,10,NA,1
"6022","201212080CHI","NYK","Pablo Prigioni","prigipa01","10:16",0,3,0,0,0,NA,0,0,NA,0,0,0,2,0,0,1,1,0,4,NA,1
"6023","201212080CHI","CHI","Luol Deng","denglu01","46:34:00",9,20,0.45,0,1,0,4,4,1,3,2,5,3,3,0,0,2,22,12,NA,1
"6024","201212080CHI","CHI","Marco Belinelli","belinma01","44:59:00",8,15,0.533,4,6,0.667,2,2,1,0,4,4,1,3,0,0,2,22,11,NA,1
"6025","201212080CHI","CHI","Joakim Noah","noahjo01","44:19:00",3,7,0.429,0,0,NA,4,4,1,1,10,11,2,2,4,9,4,10,9,NA,1
"6026","201212080CHI","CHI","Carlos Boozer","boozeca01","21:51",5,11,0.455,0,0,NA,2,2,1,3,7,10,0,1,0,3,4,12,-2,NA,1
"6027","201212080CHI","CHI","Kirk Hinrich","hinriki01","14:49",1,3,0.333,1,2,0.5,0,0,NA,0,3,3,3,0,1,1,1,3,5,NA,1
"6028","201212080CHI","CHI","Nate Robinson","robinna01","29:54:00",4,15,0.267,2,4,0.5,4,4,1,0,6,6,8,1,0,2,4,14,3,NA,1
"6029","201212080CHI","CHI","Jimmy Butler","butleji01","21:22",3,3,1,0,0,NA,2,2,1,2,5,7,0,0,0,1,0,8,-1,NA,1
"6030","201212080CHI","CHI","Taj Gibson","gibsota01","11:35",1,3,0.333,0,0,NA,0,0,NA,1,0,1,0,0,0,3,3,2,1,NA,1
"6031","201212080CHI","CHI","Marquis Teague","teaguma01","3:17",0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,NA,1
"6032","201212080CHI","CHI","Nazr Mohammed","mohamna01","1:20",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,2,NA,1
"6033","201212080CLE","DET","Brandon Knight","knighbr03","38:25:00",10,20,0.5,5,6,0.833,5,6,0.833,2,5,7,5,1,1,1,3,30,13,NA,1
"6034","201212080CLE","DET","Kyle Singler","singlky01","35:05:00",2,4,0.5,0,1,0,5,5,1,2,0,2,1,1,0,2,4,9,1,NA,1
"6035","201212080CLE","DET","Tayshaun Prince","princta01","34:23:00",5,11,0.455,0,0,NA,4,4,1,0,8,8,1,0,0,1,1,14,3,NA,1
"6036","201212080CLE","DET","Jason Maxiell","maxieja01","30:00:00",4,7,0.571,0,0,NA,2,4,0.5,2,2,4,0,0,1,1,4,10,13,NA,1
"6037","201212080CLE","DET","Greg Monroe","monrogr01","29:05:00",2,8,0.25,0,0,NA,7,9,0.778,1,3,4,3,1,0,3,2,11,-1,NA,1
"6038","201212080CLE","DET","Rodney Stuckey","stuckro01","29:08:00",4,10,0.4,2,4,0.5,0,0,NA,0,2,2,6,1,1,0,1,10,11,NA,1
"6039","201212080CLE","DET","Andre Drummond","drumman01","21:08",4,6,0.667,0,0,NA,1,3,0.333,1,2,3,0,1,1,0,4,9,10,NA,1
"6040","201212080CLE","DET","Charlie Villanueva","villach01","15:47",2,5,0.4,2,4,0.5,0,0,NA,1,2,3,1,0,0,1,1,6,-8,NA,1
"6041","201212080CLE","DET","Corey Maggette","maggeco01","6:59",2,4,0.5,0,0,NA,1,2,0.5,1,1,2,0,0,1,0,2,5,-7,NA,1
"6042","201212080CLE","CLE","Alonzo Gee","geeal01","38:05:00",4,12,0.333,1,6,0.167,3,3,1,3,6,9,0,1,1,1,2,12,-6,NA,1
"6043","201212080CLE","CLE","Anderson Varejao","varejan01","36:14:00",7,13,0.538,0,0,NA,2,3,0.667,7,6,13,5,0,2,3,5,16,-2,NA,1
"6044","201212080CLE","CLE","Daniel Gibson","gibsoda01","32:56:00",2,11,0.182,2,9,0.222,0,0,NA,0,1,1,6,1,0,3,4,6,-1,NA,1
"6045","201212080CLE","CLE","Jeremy Pargo","pargoje01","27:30:00",10,18,0.556,2,4,0.5,2,3,0.667,0,2,2,4,0,1,1,3,24,3,NA,1
"6046","201212080CLE","CLE","Tristan Thompson","thomptr01","24:14:00",4,6,0.667,0,0,NA,1,2,0.5,4,1,5,0,1,1,0,3,9,7,NA,1
"6047","201212080CLE","CLE","Tyler Zeller","zellety01","28:54:00",6,11,0.545,0,1,0,1,2,0.5,5,3,8,0,0,3,2,3,13,-9,NA,1
"6048","201212080CLE","CLE","Donald Sloan","sloando01","20:30",1,6,0.167,0,1,0,0,0,NA,0,4,4,2,0,0,0,2,2,-10,NA,1
"6049","201212080CLE","CLE","C.J. Miles","milescj01","15:04",5,11,0.455,1,4,0.25,4,4,1,1,1,2,1,0,0,3,3,15,-6,NA,1
"6050","201212080CLE","CLE","Omri Casspi","casspom01","9:55",0,3,0,0,2,0,0,0,NA,0,2,2,1,0,0,1,0,0,-1,NA,1
"6051","201212080CLE","CLE","Kevin Jones","joneske01","6:38",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,-10,NA,1
"6052","201212080HOU","DAL","O.J. Mayo","mayooj01","42:02:00",15,26,0.577,6,9,0.667,4,4,1,1,7,8,3,2,0,2,2,40,20,NA,1
"6053","201212080HOU","DAL","Brandan Wright","wrighbr03","29:55:00",4,6,0.667,0,0,NA,0,0,NA,2,4,6,3,0,2,1,0,8,22,NA,1
"6054","201212080HOU","DAL","Derek Fisher","fishede01","29:55:00",1,5,0.2,1,3,0.333,4,4,1,0,1,1,5,0,0,1,2,7,18,NA,1
"6055","201212080HOU","DAL","Dahntay Jones","jonesda02","20:44",3,7,0.429,0,1,0,2,2,1,0,0,0,0,1,0,0,1,8,4,NA,1
"6056","201212080HOU","DAL","Chris Kaman","kamanch01","18:35",9,13,0.692,0,0,NA,2,2,1,3,4,7,0,0,0,2,2,20,4,NA,1
"6057","201212080HOU","DAL","Darren Collison","collida01","31:48:00",3,9,0.333,0,3,0,6,6,1,0,4,4,5,2,0,2,4,12,1,NA,1
"6058","201212080HOU","DAL","Vince Carter","cartevi01","21:45",5,12,0.417,2,6,0.333,0,0,NA,1,4,5,3,0,0,2,5,12,-5,NA,1
"6059","201212080HOU","DAL","Jae Crowder","crowdja01","15:11",2,7,0.286,1,2,0.5,1,5,0.2,2,1,3,1,2,0,0,2,6,-15,NA,1
"6060","201212080HOU","DAL","Elton Brand","brandel01","14:42",1,4,0.25,0,0,NA,0,0,NA,0,4,4,2,0,0,0,2,2,-9,NA,1
"6061","201212080HOU","DAL","Dominique Jones","jonesdo02","8:54",0,1,0,0,0,NA,0,0,NA,1,0,1,2,0,0,2,0,0,1,NA,1
"6062","201212080HOU","DAL","Bernard James","jamesbe01","6:27",0,1,0,0,0,NA,1,2,0.5,1,0,1,0,0,0,0,3,1,-4,NA,1
"6063","201212080HOU","DAL","Rodrigue Beaubois","beaubro01","0:03",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,-2,NA,1
"6064","201212080HOU","HOU","James Harden","hardeja01","45:47:00",10,17,0.588,4,9,0.444,15,16,0.938,0,6,6,9,2,1,6,3,39,-7,NA,1
"6065","201212080HOU","HOU","Chandler Parsons","parsoch01","41:59:00",6,17,0.353,1,6,0.167,5,6,0.833,2,8,10,5,2,0,1,5,18,-7,NA,1
"6066","201212080HOU","HOU","Patrick Patterson","pattepa01","29:29:00",6,8,0.75,0,1,0,0,0,NA,1,3,4,2,0,1,2,2,12,-24,NA,1
"6067","201212080HOU","HOU","Omer Asik","asikom01","19:59",2,4,0.5,0,0,NA,2,7,0.286,1,6,7,2,0,0,4,0,6,0,NA,1
"6068","201212080HOU","HOU","Jeremy Lin","linje01","18:05",2,4,0.5,2,3,0.667,1,2,0.5,0,2,2,3,2,0,1,2,7,-9,NA,1
"6069","201212080HOU","HOU","Carlos Delfino","delfica01","35:14:00",3,11,0.273,2,10,0.2,2,2,1,0,2,2,3,0,0,1,2,10,8,NA,1
"6070","201212080HOU","HOU","Toney Douglas","douglto01","34:51:00",4,9,0.444,3,6,0.5,2,3,0.667,0,3,3,3,1,0,1,5,13,2,NA,1
"6071","201212080HOU","HOU","Cole Aldrich","aldrico01","12:09",1,1,1,0,0,NA,0,2,0,0,3,3,1,1,2,3,5,2,8,NA,1
"6072","201212080HOU","HOU","Greg Smith","smithgr02","2:28",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,2,-6,NA,1
"6073","201212080LAC","PHO","Shannon Brown","brownsh01","40:19:00",6,16,0.375,2,6,0.333,5,6,0.833,0,0,0,4,1,0,2,1,19,-11,NA,1
"6074","201212080LAC","PHO","Markieff Morris","morrima02","30:11:00",5,13,0.385,1,2,0.5,2,2,1,2,4,6,4,0,1,2,3,13,-13,NA,1
"6075","201212080LAC","PHO","Goran Dragic","dragigo01","26:19:00",2,7,0.286,0,2,0,4,4,1,1,3,4,5,1,0,4,4,8,-10,NA,1
"6076","201212080LAC","PHO","Marcin Gortat","gortama01","24:03:00",2,3,0.667,0,0,NA,2,2,1,0,3,3,1,0,1,2,2,6,-2,NA,1
"6077","201212080LAC","PHO","Jared Dudley","dudleja01","18:17",3,4,0.75,2,2,1,0,0,NA,0,1,1,3,1,0,2,2,8,3,NA,1
"6078","201212080LAC","PHO","Michael Beasley","beaslmi01","29:43:00",7,11,0.636,4,7,0.571,3,4,0.75,1,3,4,5,1,0,3,1,21,-21,NA,1
"6079","201212080LAC","PHO","Luis Scola","scolalu01","23:46",8,11,0.727,0,0,NA,2,2,1,4,6,10,1,1,1,2,3,18,-12,NA,1
"6080","201212080LAC","PHO","Sebastian Telfair","telfase01","21:41",0,4,0,0,3,0,0,0,NA,0,3,3,1,0,0,1,4,0,-8,NA,1
"6081","201212080LAC","PHO","Jermaine O'Neal","onealje01","18:00",1,3,0.333,0,0,NA,0,0,NA,1,5,6,0,1,2,2,1,2,-9,NA,1
"6082","201212080LAC","PHO","Wesley Johnson","johnswe01","7:41",2,6,0.333,0,2,0,0,0,NA,0,0,0,0,0,1,0,1,4,-7,NA,1
"6083","201212080LAC","LAC","Chris Paul","paulch01","30:12:00",5,10,0.5,2,5,0.4,4,4,1,0,1,1,11,2,0,2,0,16,5,NA,1
"6084","201212080LAC","LAC","Blake Griffin","griffbl01","28:55:00",10,17,0.588,0,0,NA,4,10,0.4,3,5,8,4,4,1,1,2,24,0,NA,1
"6085","201212080LAC","LAC","DeAndre Jordan","jordade01","25:54:00",3,4,0.75,0,0,NA,2,4,0.5,4,2,6,1,1,2,0,3,8,9,NA,1
"6086","201212080LAC","LAC","Caron Butler","butleca01","19:57",3,8,0.375,2,5,0.4,0,0,NA,0,2,2,0,1,0,2,1,8,-2,NA,1
"6087","201212080LAC","LAC","Willie Green","greenwi01","15:29",2,4,0.5,1,2,0.5,0,0,NA,0,1,1,0,0,0,1,2,5,0,NA,1
"6088","201212080LAC","LAC","Jamal Crawford","crawfja01","32:31:00",8,19,0.421,1,7,0.143,4,4,1,0,0,0,2,1,0,2,0,21,18,NA,1
"6089","201212080LAC","LAC","Matt Barnes","barnema02","28:03:00",6,11,0.545,1,3,0.333,0,0,NA,5,3,8,3,1,0,1,2,13,20,NA,1
"6090","201212080LAC","LAC","Lamar Odom","odomla01","20:36",4,8,0.5,0,1,0,0,0,NA,2,6,8,3,0,0,0,3,8,9,NA,1
"6091","201212080LAC","LAC","Eric Bledsoe","bledser01","17:48",5,9,0.556,0,0,NA,0,0,NA,0,0,0,4,2,0,1,1,10,13,NA,1
"6092","201212080LAC","LAC","Ronny Turiaf","turiaro01","17:38",1,2,0.5,0,0,NA,0,2,0,2,3,5,2,0,2,1,2,2,15,NA,1
"6093","201212080LAC","LAC","Ryan Hollins","holliry01","2:57",1,1,1,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,2,3,NA,1
"6094","201212080MEM","ATL","Josh Smith","smithjo03","40:01:00",10,17,0.588,2,4,0.5,2,3,0.667,3,5,8,4,3,1,4,2,24,18,NA,1
"6095","201212080MEM","ATL","Jeff Teague","teaguje01","37:49:00",6,13,0.462,1,4,0.25,0,0,NA,1,1,2,6,2,0,0,2,13,16,NA,1
"6096","201212080MEM","ATL","Al Horford","horfoal01","37:29:00",8,16,0.5,0,0,NA,3,4,0.75,6,8,14,3,0,1,3,2,19,4,NA,1
"6097","201212080MEM","ATL","Zaza Pachulia","pachuza01","35:19:00",0,3,0,0,0,NA,1,2,0.5,3,6,9,2,0,1,1,4,1,9,NA,1
"6098","201212080MEM","ATL","Devin Harris","harride01","24:50:00",0,2,0,0,0,NA,3,4,0.75,0,3,3,0,2,0,1,1,3,-5,NA,1
